date,open,high,low,close,volume,adjusted,oi
2017-12-12,1389.08,1404.43,1388.76,1394.56,269070660.3057972,1394.56,18593372.0
2017-12-13,1394.52,1394.52,1384.75,1389.82,287911856.2897733,1389.82,18693428.0
2017-12-14,1390.49,1394.02,1375.7,1377.46,278782301.1625784,1377.46,18350840.0
2017-12-15,1379.45,1390.01,1379.45,1388.64,220530837.6765098,1388.64,18067560.0
2017-12-18,1392.63,1418.44,1392.63,1415.36,305697638.9377364,1415.36,17937778.0
2017-12-19,1416.16,1417.23,1403.67,1409.5,260578335.8720441,1409.5,17947136.0
2017-12-20,1409.89,1414.47,1403.84,1409.32,214441914.5841273,1409.32,17791700.0
2017-12-21,1410.66,1414.21,1405.86,1410.3,280356996.2415644,1410.3,17757814.0
2017-12-22,1411.27,1417.66,1406.9,1417.31,251928235.569482,1417.31,17823168.0
2017-12-25,1418.47,1418.47,1398.42,1399.29,261347301.7569186,1399.29,17474104.0
2017-12-26,1398.79,1411.97,1396.98,1410.11,231141647.8050466,1410.11,17394352.0
2017-12-27,1410.81,1411.36,1399.37,1400.47,226834213.4061084,1400.47,17475148.0
2017-12-28,1401.28,1409.29,1397.16,1405.91,218735562.7421017,1405.91,17487462.0
2017-12-29,1404.75,1413.61,1400.86,1407.05,248276413.518604,1407.05,17136086.0
2018-01-02,1409.52,1426.12,1409.49,1422.97,185156875.1677326,1422.97,17270046.0
2018-01-03,1423.66,1425.48,1416.47,1417.58,193206508.0860898,1417.58,17357378.0
2018-01-04,1418.58,1425.9,1415.09,1425.7,232627498.2200431,1425.7,17942896.0
2018-01-05,1425.19,1425.19,1412.19,1421.28,231645611.5025042,1421.28,18062010.0
2018-01-08,1419.77,1427.87,1413.03,1427.7,229136515.6470771,1427.7,18531722.0
2018-01-09,1428.01,1431.72,1427.45,1430.53,188627944.2815285,1430.53,18593432.0
2018-01-10,1429.82,1432.43,1421.82,1426.44,220423611.3579018,1426.44,18826362.0
2018-01-11,1431.5,1431.5,1422.96,1429.46,192576936.4154058,1429.46,18810310.0
2018-01-12,1428.69,1428.69,1417.24,1420.62,217917579.1115779,1420.62,19126822.0
2018-01-15,1418.67,1422.62,1412.83,1420.11,202568897.5051193,1420.11,19208084.0
2018-01-16,1420.54,1422.01,1402.48,1404.8,217537691.5827952,1404.8,18614472.0
2018-01-17,1401.03,1407.77,1397.56,1402.03,216408751.6283082,1402.03,18459920.0
2018-01-18,1402.13,1408.68,1402.13,1405.33,187162007.3257021,1405.33,18787618.0
2018-01-19,1405.67,1412.05,1398.36,1410.07,227620029.1410498,1410.07,19119880.0
2018-01-22,1412.21,1416.94,1410.79,1412.81,205591147.8853132,1412.81,19122224.0
2018-01-23,1413.68,1413.68,1400.69,1408.26,234042885.6256686,1408.26,19302028.0
2018-01-24,1405.27,1409.16,1403.79,1405.2,199692168.557322,1405.2,19466310.0
2018-01-25,1408.05,1429.97,1408.05,1423.81,241822920.9429544,1423.81,19799656.0
2018-01-26,1421.5,1421.5,1412.29,1416.22,195844275.5238465,1416.22,19721768.0
2018-01-29,1415.64,1422.34,1412.35,1417.5,197480242.7848942,1417.5,19983974.0
2018-01-30,1415.91,1417.53,1401.5,1405.81,197016106.0057767,1405.81,19708582.0
2018-01-31,1407.25,1407.25,1395.88,1402.74,205116288.4743349,1402.74,19550312.0
2018-02-01,1402.95,1405.38,1393.91,1395.54,185809423.9066898,1395.54,19455106.0
2018-02-02,1396.93,1407.27,1396.93,1403.66,184216347.1730853,1403.66,19435334.0
2018-02-05,1402.17,1409.46,1396.94,1409.32,209811269.4248135,1409.32,19336792.0
2018-02-06,1409.49,1409.49,1397.17,1400.68,222670768.6350151,1400.68,19133454.0
2018-02-07,1401.67,1409.87,1401.67,1404.44,182534425.7754914,1404.44,19096526.0
2018-02-08,1402.24,1402.24,1389.73,1395.37,203710091.8960186,1395.37,19064262.0
2018-02-09,1396.16,1398.17,1384.25,1387.88,209515631.1463658,1387.88,18768626.0
2018-02-12,1386.27,1395.19,1384.73,1393.04,164371819.2078487,1393.04,18435720.0
2018-02-13,1393.01,1399.0,1391.16,1396.74,121798375.3068204,1396.74,17816030.0
2018-02-14,1398.12,1408.92,1398.12,1408.19,117184579.9975736,1408.19,17332774.0
2018-02-22,1415.7,1418.89,1403.88,1410.02,131310881.5719011,1410.02,17772680.0
2018-02-23,1409.59,1430.55,1409.59,1429.91,201945453.0526414,1429.91,18720564.0
2018-02-26,1430.44,1443.56,1430.44,1439.84,200577551.5881137,1439.84,19193708.0
2018-02-27,1439.78,1439.78,1430.34,1437.6,176090124.0271509,1437.6,19368764.0
2018-02-28,1435.56,1435.56,1427.64,1432.39,179529025.2453644,1432.39,19584430.0
2018-03-01,1432.65,1437.64,1428.19,1435.66,208406604.6510488,1435.66,20124292.0
2018-03-02,1430.16,1436.28,1427.19,1434.35,262857661.0447397,1434.35,20087896.0
2018-03-05,1433.18,1433.18,1420.09,1420.22,248964193.7622468,1420.22,20299012.0
2018-03-06,1419.52,1426.23,1419.19,1422.04,231887636.621648,1422.04,20532154.0
2018-03-07,1425.11,1425.11,1410.85,1411.07,272506497.9149076,1411.07,21091860.0
2018-03-08,1408.02,1409.21,1394.13,1394.13,260828020.0139456,1394.13,21358752.0
2018-03-09,1391.81,1395.6,1369.08,1373.03,343894717.235007,1373.03,21405124.0
2018-03-12,1377.7,1386.72,1369.88,1371.24,306526345.200121,1371.24,21348108.0
2018-03-13,1370.85,1376.9,1368.72,1369.78,219493805.9951154,1369.78,21436530.0
2018-03-14,1373.39,1385.59,1368.56,1381.94,267629232.2227954,1381.94,21534186.0
2018-03-15,1383.22,1383.22,1373.63,1377.79,242109368.3940928,1377.79,21304820.0
2018-03-16,1376.47,1376.47,1368.98,1372.36,252033930.0835384,1372.36,21793418.0
2018-03-19,1372.08,1372.08,1354.18,1356.55,289575396.0327488,1356.55,22185404.0
2018-03-20,1356.39,1356.91,1340.68,1352.16,269442888.8118221,1352.16,22034060.0
2018-03-21,1352.21,1357.67,1344.6,1347.69,253591775.3124574,1347.69,22356462.0
2018-03-22,1348.44,1362.55,1348.44,1352.35,292805971.8319524,1352.35,22382594.0
2018-03-23,1349.37,1349.37,1306.79,1314.59,508392144.4160823,1314.59,21777742.0
2018-03-26,1315.42,1318.61,1306.18,1308.59,371202196.97536,1308.59,21804076.0
2018-03-27,1308.06,1323.42,1308.06,1317.14,294633414.661943,1317.14,21744612.0
2018-03-28,1316.03,1316.03,1299.19,1305.15,319183646.209519,1305.15,21875398.0
2018-03-29,1306.01,1310.08,1298.23,1309.71,302615648.1800324,1309.71,21927386.0
2018-03-30,1309.45,1329.0,1309.45,1328.01,364673645.9766848,1328.01,21873614.0
2018-04-02,1329.88,1346.58,1329.88,1334.81,351250442.6915154,1334.81,21548598.0
2018-04-03,1335.42,1338.98,1329.61,1333.1,315643645.8909036,1333.1,21374322.0
2018-04-04,1332.73,1338.03,1326.49,1329.53,333170553.569656,1329.53,21356348.0
2018-04-09,1338.04,1341.61,1328.09,1340.17,317536956.3166105,1340.17,21607040.0
2018-04-10,1340.7,1350.48,1340.7,1345.33,354870096.846811,1345.33,21623562.0
2018-04-11,1348.17,1355.23,1336.96,1339.3,327459986.2015046,1339.3,21672694.0
2018-04-12,1341.27,1341.27,1328.49,1333.51,336459337.9418184,1333.51,21747070.0
2018-04-13,1330.9,1342.03,1328.33,1338.8,322870699.7650825,1338.8,21844232.0
2018-04-16,1339.6,1339.6,1323.19,1323.66,329849601.3019113,1323.66,21993318.0
2018-04-17,1325.19,1334.17,1319.85,1330.94,335134327.0047338,1330.94,21974406.0
2018-04-18,1332.63,1346.25,1332.63,1343.39,353859105.8427928,1343.39,21854176.0
2018-04-19,1353.38,1370.73,1353.38,1369.89,397725392.7853231,1369.89,21571666.0
2018-04-20,1365.82,1365.82,1349.01,1350.53,314464156.3862158,1350.53,21430414.0
2018-04-23,1351.68,1371.73,1351.68,1368.49,311974973.9899587,1368.49,21235230.0
2018-04-24,1360.42,1370.87,1360.42,1362.86,252061502.5654663,1362.86,21061190.0
2018-04-25,1364.97,1368.08,1357.82,1363.24,271691577.8934869,1363.24,21160578.0
2018-04-26,1364.17,1364.17,1355.95,1357.89,255714856.4208958,1357.89,20974242.0
2018-04-27,1357.38,1361.71,1348.71,1355.3,268304758.0300258,1355.3,20553610.0
2018-05-02,1358.57,1376.93,1358.4,1376.22,218992905.9067609,1376.22,20846546.0
2018-05-03,1375.59,1380.57,1370.83,1374.75,230109211.5373068,1374.75,20754930.0
2018-05-04,1375.28,1375.6,1369.67,1374.48,245303180.8840596,1374.48,20935598.0
2018-05-07,1372.93,1383.73,1367.93,1379.46,294650264.51201,1379.46,21341164.0
2018-05-08,1381.16,1381.16,1374.03,1376.76,238379424.3110862,1376.76,21407368.0
2018-05-09,1373.77,1373.77,1365.16,1366.34,266705554.0782152,1366.34,21574988.0
2018-05-10,1367.51,1376.07,1367.51,1372.94,223795113.1758475,1372.94,21550878.0
2018-05-11,1377.53,1386.03,1375.36,1383.31,255544826.1156746,1383.31,21824122.0
2018-05-14,1384.37,1388.98,1382.22,1383.52,246260558.7287738,1383.52,21854100.0
2018-05-15,1382.55,1390.55,1375.29,1382.35,277880068.2817197,1382.35,21695698.0
2018-05-16,1380.73,1388.75,1375.1,1380.23,321907194.7021621,1380.23,21535178.0
2018-05-17,1379.69,1382.55,1375.45,1377.75,245082601.0286374,1377.75,21391314.0
2018-05-18,1379.96,1386.15,1374.41,1379.13,306252152.185395,1379.13,21829772.0
2018-05-21,1377.66,1385.11,1375.54,1378.6,330768684.032837,1378.6,22404486.0
2018-05-22,1380.5,1383.33,1370.47,1371.74,257632675.7194273,1371.74,22158708.0
2018-05-23,1376.16,1376.16,1357.84,1363.34,293198113.7971474,1363.34,22358774.0
2018-05-24,1361.65,1371.26,1361.65,1370.8,265621036.4557228,1370.8,22265518.0
2018-05-25,1371.23,1376.62,1364.24,1367.67,274159315.0260223,1367.67,22444110.0
2018-05-28,1366.66,1373.43,1365.63,1366.59,251338490.817138,1366.59,22362602.0
2018-05-29,1365.84,1387.37,1365.84,1384.38,259723588.9322832,1384.38,22453166.0
2018-05-30,1384.05,1384.07,1372.37,1374.6,326292751.133229,1374.6,22272014.0
2018-05-31,1375.91,1388.46,1375.91,1385.52,277968912.9457092,1385.52,22471734.0
2018-06-01,1384.31,1397.1,1384.31,1390.29,305097171.5535316,1390.29,22271184.0
2018-06-04,1390.45,1395.6,1382.65,1384.71,298891831.3152319,1384.71,22292184.0
2018-06-05,1384.86,1386.04,1371.8,1385.9,283736157.0822677,1385.9,22143880.0
2018-06-06,1385.22,1393.57,1385.22,1389.66,277831050.5360704,1389.66,22217960.0
2018-06-07,1389.04,1402.06,1389.04,1397.3,290552687.336633,1397.3,22457886.0
2018-06-08,1399.6674,1406.6075,1380.5777,1387.7969,314190576.0933102,1387.7969,22107332.0
2018-06-11,1389.5544,1401.3601,1380.3199,1391.7167,258862913.9089078,1391.7167,22226524.0
2018-06-12,1390.8267,1405.6229,1382.1766,1399.9046,251551304.4234839,1399.9046,22340519.0
2018-06-13,1398.2242,1406.0363,1379.0413,1387.6822,281774175.8585152,1387.6822,22047091.0
2018-06-14,1390.6192,1404.4176,1383.2766,1394.6524,252107211.6132843,1394.6524,22304669.0
2018-06-15,1395.255,1403.381,1383.0023,1395.2515,238826649.9679546,1395.2515,21788507.0
2018-06-19,1386.25,1392.69,1347.07,1365.16,347604747.8588436,1365.16,21077062.0
2018-06-20,1365.16,1376.27,1365.16,1374.43,242133877.2669176,1374.43,20787716.0
2018-06-21,1362.12,1379.33,1356.0,1356.32,238174162.5011795,1356.32,20972140.0
2018-06-22,1356.54,1359.33,1349.3,1357.29,240251289.4730715,1357.29,20687664.0
2018-06-25,1356.64,1367.79,1356.64,1358.52,239558913.8157742,1358.52,20872778.0
2018-06-26,1358.37,1358.37,1347.45,1355.28,257246660.9724386,1355.28,20943074.0
2018-06-27,1355.28,1366.05,1355.28,1362.31,239097840.6457598,1362.31,20985602.0
2018-06-28,1362.31,1376.01,1362.31,1371.58,279948004.4263024,1371.58,20904252.0
2018-06-29,1371.58,1386.55,1371.58,1385.87,244414734.2441648,1385.87,20856034.0
2018-07-02,1385.87,1387.08,1374.44,1377.88,266647345.5052566,1377.88,20810998.0
2018-07-03,1373.85,1376.45,1370.25,1375.44,230410977.0339607,1375.44,20443740.0
2018-07-04,1375.44,1375.44,1365.71,1365.95,267543451.167909,1365.95,20606976.0
2018-07-05,1365.95,1365.95,1352.57,1357.53,297608179.101039,1357.53,20495226.0
2018-07-06,1357.53,1361.29,1346.48,1356.19,330497554.6272139,1356.19,20245066.0
2018-07-09,1356.19,1366.11,1356.19,1365.33,250264695.8265066,1365.33,20490278.0
2018-07-10,1365.33,1367.12,1360.29,1362.27,239673799.1571398,1362.27,20769044.0
2018-07-11,1361.89,1361.89,1344.32,1355.44,303317214.664639,1355.44,20742818.0
2018-07-12,1355.44,1367.23,1354.83,1364.9,293547365.2348992,1364.9,20927462.0
2018-07-13,1364.9,1364.9,1356.12,1356.35,239682989.9844491,1356.35,20587470.0
2018-07-16,1356.35,1361.15,1354.16,1354.77,217128699.7675334,1354.77,20292828.0
2018-07-17,1354.77,1355.53,1346.11,1352.52,248703786.9884845,1352.52,19732882.0
2018-07-18,1352.52,1354.81,1348.31,1351.04,199761099.7621414,1351.04,19704940.0
2018-07-19,1351.04,1366.36,1351.04,1358.52,269274390.3111524,1358.52,19940914.0
2018-07-20,1358.52,1366.67,1358.52,1365.21,234133262.0942096,1365.21,19949670.0
2018-07-23,1365.21,1371.61,1363.93,1369.8,209446699.9415463,1369.8,20170290.0
2018-07-24,1369.8,1374.69,1369.4,1373.09,220224476.7662012,1373.09,20122030.0
2018-07-25,1373.09,1387.01,1373.09,1384.36,230176610.9375747,1384.36,20213438.0
2018-07-26,1384.36,1386.24,1381.57,1385.59,206026180.3779514,1385.59,20224648.0
2018-07-27,1385.59,1398.96,1385.59,1398.94,249053038.4262362,1398.94,20664538.0
2018-07-30,1398.94,1406.4,1398.94,1402.62,269481183.9256106,1402.62,20655114.0
2018-07-31,1404.22,1411.04,1404.22,1408.34,225685359.9924512,1408.34,20322646.0
2018-08-01,1408.34,1410.09,1399.82,1400.53,326547030.6887851,1400.53,19942910.0
2018-08-02,1399.04,1403.71,1389.62,1403.08,336465465.1600246,1403.08,19874092.0
2018-08-03,1403.08,1416.39,1403.08,1415.34,316924234.4959934,1415.34,19898984.0
2018-08-06,1415.34,1435.42,1415.34,1435.12,404350447.4707456,1435.12,19875934.0
2018-08-07,1435.12,1449.02,1435.12,1447.9,319804027.0528938,1447.9,19667954.0
2018-08-08,1447.84,1451.98,1436.64,1445.72,326200842.8601364,1445.72,19934142.0
2018-08-09,1444.83,1449.32,1438.66,1447.37,293210368.2335598,1447.37,19637422.0
2018-08-10,1448.07,1452.36,1435.62,1435.98,307453086.9538045,1435.98,19584754.0
2018-08-13,1435.98,1448.73,1435.98,1448.57,292378598.362072,1448.57,19448210.0
2018-08-14,1448.57,1451.57,1439.08,1443.01,312642840.7744314,1443.01,19360296.0
2018-08-15,1443.01,1444.53,1434.31,1437.91,286884015.4356881,1437.91,19312258.0
2018-08-16,1437.91,1437.91,1408.83,1423.74,481582501.1549807,1423.74,19056102.0
2018-08-17,1423.74,1441.15,1423.74,1434.41,407095441.2271102,1434.41,18943936.0
2018-08-20,1435.77,1448.0,1430.08,1445.6,373048021.459969,1445.6,18864294.0
2018-08-21,1445.39,1448.99,1431.79,1445.39,330952500.5790222,1445.39,18552186.0
2018-08-22,1445.17,1458.84,1445.17,1447.0,371798068.9459102,1447.0,18652798.0
2018-08-23,1448.13,1451.23,1432.38,1433.32,371076589.0021335,1433.32,18439332.0
2018-08-24,1433.32,1444.32,1433.32,1442.45,302139256.9645026,1442.45,18487270.0
2018-08-27,1442.45,1443.71,1429.98,1431.94,329321128.731629,1431.94,18112410.0
2018-08-28,1431.94,1440.62,1431.94,1438.38,270464602.4477012,1438.38,18066212.0
2018-08-29,1438.38,1445.02,1429.64,1430.49,325519189.8347,1430.49,18103334.0
2018-08-30,1430.49,1435.9,1423.54,1432.23,324610829.735635,1432.23,18188318.0
2018-08-31,1431.36,1433.63,1424.97,1426.02,307018054.4611663,1426.02,18029350.0
2018-09-03,1425.42,1425.42,1407.3,1415.18,326013962.7048482,1415.18,18446676.0
2018-09-04,1415.77,1418.22,1412.01,1415.49,277112634.2013968,1415.49,18472278.0
2018-09-05,1413.93,1416.38,1406.64,1411.44,283618208.1317988,1411.44,18611206.0
2018-09-06,1411.44,1422.77,1411.44,1422.77,256272433.2776574,1422.77,18820072.0
2018-09-07,1422.77,1429.29,1413.96,1417.71,330996922.9110168,1417.71,19166160.0
2018-09-10,1418.08,1432.61,1418.08,1431.42,284321306.420957,1431.42,19274478.0
2018-09-11,1431.42,1431.42,1412.24,1413.28,313603282.2282486,1413.28,19203214.0
2018-09-12,1411.04,1417.07,1403.34,1413.68,334498628.1158436,1413.68,18898122.0
2018-09-13,1413.68,1423.39,1413.68,1422.2,293025019.8828231,1422.2,18497338.0
2018-09-14,1422.5,1423.11,1416.7,1419.91,246430589.033995,1419.91,18579322.0
2018-09-17,1419.44,1423.86,1412.59,1417.19,284934028.2415742,1417.19,18474448.0
2018-09-18,1417.7,1424.11,1411.95,1423.86,272949189.4303035,1423.86,18717150.0
2018-09-19,1427.22,1433.25,1426.34,1429.43,267388738.9082032,1429.43,18780270.0
2018-09-20,1429.43,1437.8,1429.31,1431.99,252020143.8425746,1431.99,18647432.0
2018-09-21,1431.99,1439.44,1431.11,1437.21,232506485.6604712,1437.21,18361336.0
2018-09-25,1442.02,1443.69,1436.38,1438.32,191187589.6871565,1438.32,18369506.0
2018-09-26,1438.32,1445.14,1437.89,1440.88,238105231.2963601,1440.88,18307370.0
2018-09-27,1440.88,1443.08,1431.58,1432.81,201841290.3431364,1432.81,17635824.0
2018-09-28,1432.81,1434.03,1419.6,1433.16,244443838.530644,1433.16,17109410.0
2018-10-08,1443.3,1451.15,1436.5,1450.27,177974243.6255486,1450.27,17328526.0
2018-10-09,1450.27,1477.29,1450.27,1476.78,311490923.7516712,1476.78,18220312.0
2018-10-10,1476.78,1487.12,1475.6,1484.18,282555135.7730282,1484.18,18383302.0
2018-10-11,1484.18,1484.18,1457.51,1464.66,318745550.1077778,1464.66,18459632.0
2018-10-12,1464.76,1481.85,1462.72,1479.69,301437690.479896,1479.69,18372616.0
2018-10-15,1479.69,1483.28,1473.92,1474.07,257353887.2910466,1474.07,18306694.0
2018-10-16,1474.07,1474.46,1456.23,1461.57,279224992.6779742,1461.57,18170176.0
2018-10-17,1461.57,1477.53,1461.57,1477.35,247538083.7247604,1477.35,18382252.0
2018-10-18,1477.35,1477.35,1454.57,1457.52,326255987.823992,1457.52,18712002.0
2018-10-19,1457.52,1460.7,1451.44,1452.98,271884585.2669813,1452.98,18474928.0
2018-10-22,1452.98,1468.88,1452.98,1461.56,279813205.6257667,1461.56,18426028.0
2018-10-23,1461.56,1463.2,1455.37,1457.05,208702242.9294966,1457.05,18262604.0
2018-10-24,1456.24,1464.56,1453.45,1464.06,245208209.0018639,1464.06,18669484.0
2018-10-25,1464.06,1464.06,1446.78,1457.09,292977533.9417252,1457.09,18746698.0
2018-10-26,1457.09,1461.64,1452.59,1456.65,239557382.0112226,1456.65,18717576.0
2018-10-29,1456.65,1460.41,1440.7,1441.35,312609141.0742974,1441.35,18688670.0
2018-10-30,1441.35,1447.41,1439.44,1442.29,226334845.1223054,1442.29,18252070.0
2018-10-31,1442.29,1442.29,1430.07,1433.02,259518327.1223765,1433.02,18493804.0
2018-11-01,1433.02,1433.02,1412.41,1415.66,293760286.0675636,1415.66,18355180.0
2018-11-02,1415.66,1417.81,1398.0,1412.67,356827743.0636826,1412.67,17881308.0
2018-11-05,1412.67,1415.95,1408.25,1415.87,265614909.2375168,1415.87,17692290.0
2018-11-06,1415.87,1419.37,1407.47,1409.62,278336546.0380794,1409.62,18281300.0
2018-11-07,1409.62,1409.62,1397.13,1401.91,276504507.7944343,1401.91,18373290.0
2018-11-08,1401.91,1406.53,1390.27,1405.33,310487591.7704107,1405.33,18275666.0
2018-11-09,1404.58,1404.58,1396.1,1396.41,258940836.8064448,1396.41,18378002.0
2018-11-12,1396.41,1396.41,1380.54,1385.44,320098133.5267901,1385.44,18557586.0
2018-11-13,1385.44,1385.44,1378.0,1379.7,226337908.7314085,1379.7,18154340.0
2018-11-14,1379.7,1379.7,1365.21,1375.63,300184674.356734,1375.63,18404752.0
2018-11-15,1375.63,1381.13,1370.35,1380.9,237657944.3673096,1380.9,17935366.0
2018-11-16,1380.9,1391.37,1380.9,1389.46,294648732.7074584,1389.46,17903134.0
2018-11-19,1389.46,1389.98,1381.11,1382.94,270513620.1933505,1382.94,17792492.0
2018-11-20,1382.94,1382.94,1365.13,1366.05,274013793.5936257,1366.05,18015880.0
2018-11-21,1366.05,1366.05,1331.18,1357.44,383288134.8870325,1357.44,17804752.0
2018-11-22,1357.44,1357.44,1347.95,1350.45,277621193.312509,1350.45,17840046.0
2018-11-23,1350.45,1350.45,1326.21,1326.44,317562996.9939868,1326.44,18130270.0
2018-11-26,1324.78,1324.78,1300.47,1307.29,374164706.9780438,1307.29,18190570.0
2018-11-27,1307.29,1313.58,1294.41,1298.09,336113150.1131698,1298.09,17971540.0
2018-11-28,1298.09,1318.18,1298.09,1314.74,297073579.3125506,1314.74,17882074.0
2018-11-29,1314.74,1320.63,1305.84,1311.37,286785979.9443894,1311.37,17806396.0
2018-11-30,1311.37,1319.38,1311.27,1317.23,280163988.86807,1317.23,17782496.0
2018-12-03,1317.23,1358.43,1317.23,1338.21,410419457.103958,1338.21,17807744.0
2018-12-04,1337.64,1348.64,1333.72,1346.4,355969932.5148186,1346.4,17543298.0
2018-12-05,1347.54,1353.89,1338.43,1353.7,373772565.0128488,1353.7,17404392.0
2018-12-06,1353.7,1353.7,1341.85,1342.95,322253382.5308107,1342.95,17109072.0
2018-12-07,1342.95,1355.18,1338.36,1352.76,371274191.7892825,1352.76,17180108.0
2018-12-10,1352.76,1354.71,1341.88,1345.68,337770562.637939,1345.68,17357048.0
2018-12-11,1345.68,1345.68,1333.29,1338.34,280799687.7569602,1338.34,17164746.0
2018-12-12,1338.34,1350.43,1338.34,1341.3,281466022.7368813,1341.3,17261118.0
2018-12-13,1341.3,1355.65,1341.3,1353.41,307468404.9993198,1353.41,16868064.0
2018-12-14,1353.41,1357.9,1349.38,1354.46,288762007.8158795,1354.46,16779258.0
2018-12-17,1353.93,1360.45,1353.93,1358.49,250931030.8064277,1358.49,16474630.0
2018-12-18,1357.47,1358.46,1346.25,1351.83,256627811.9336152,1351.83,16190054.0
2018-12-19,1351.83,1351.83,1337.21,1342.33,277840241.3633796,1342.33,16099922.0
2018-12-20,1342.33,1349.91,1338.06,1347.55,283993500.2469269,1347.55,16172916.0
2018-12-21,1347.55,1348.65,1337.27,1344.45,290989251.6338228,1344.45,16283554.0
2018-12-24,1344.45,1344.45,1330.0,1333.86,265689967.6605423,1333.86,16287592.0
2018-12-25,1333.86,1333.86,1298.56,1307.47,293757222.4584605,1307.47,16096720.0
2018-12-26,1307.47,1315.58,1307.47,1312.09,205647824.6537202,1312.09,15879434.0
2018-12-27,1312.09,1338.67,1312.09,1323.05,303352446.1693244,1323.05,15981032.0
2018-12-28,1323.05,1325.51,1319.75,1325.01,252557807.2401662,1325.01,15408216.0
2019-01-02,1323.16,1326.84,1313.45,1314.45,157350027.1435766,1314.45,15712722.0
2019-01-03,1312.56,1333.34,1312.56,1333.19,265037418.9215851,1333.19,15976618.0
2019-01-04,1333.19,1351.83,1333.19,1351.42,307318288.1532687,1351.42,15936222.0
2019-01-07,1351.42,1360.23,1351.42,1358.59,259898214.6511591,1358.59,15872052.0
2019-01-08,1358.59,1358.76,1351.04,1355.02,240554586.774277,1355.02,15871108.0
2019-01-09,1355.02,1369.37,1355.02,1361.24,251531498.1906324,1361.24,15917626.0
2019-01-10,1361.24,1366.16,1358.55,1359.48,251750546.241503,1359.48,16104726.0
2019-01-11,1359.48,1365.93,1356.53,1365.79,255538698.8974684,1365.79,16193020.0
2019-01-14,1365.79,1367.81,1356.65,1361.78,259521390.7314796,1361.78,16640462.0
2019-01-15,1361.78,1363.29,1355.82,1361.41,242219658.321804,1361.41,16683718.0
2019-01-16,1361.41,1370.46,1360.78,1368.82,265608782.0193106,1368.82,17188242.0
2019-01-17,1368.82,1371.57,1367.02,1369.15,221704199.9629916,1369.15,17319976.0
2019-01-18,1367.31,1389.03,1367.31,1388.56,300564561.8855166,1388.56,17907250.0
2019-01-21,1388.56,1400.68,1388.56,1395.78,344001943.553615,1395.78,18041608.0
2019-01-22,1395.78,1401.2,1384.29,1384.84,309619058.5896859,1384.84,17721708.0
2019-01-23,1385.99,1389.51,1380.92,1388.43,250834527.1196805,1388.43,17755014.0
2019-01-24,1388.43,1390.98,1382.33,1387.55,269136527.9015135,1387.55,17892628.0
2019-01-25,1387.55,1399.45,1387.55,1392.06,273336735.9818438,1392.06,17930692.0
2019-01-28,1392.06,1409.38,1391.39,1393.71,284670557.8587088,1393.71,17749792.0
2019-01-29,1393.71,1395.8,1386.09,1391.78,266746912.8011068,1391.78,17940148.0
2019-01-30,1391.78,1411.44,1391.78,1401.86,306291979.103735,1401.86,17732120.0
2019-01-31,1401.86,1416.6,1401.86,1415.34,259159884.8573154,1415.34,17006940.0
2019-02-01,1415.34,1428.51,1415.34,1428.06,245352198.6297089,1428.06,16289490.0
2019-02-11,1432.88,1442.74,1432.66,1434.57,184770860.4207438,1434.57,16876298.0
2019-02-12,1434.57,1440.38,1431.3,1433.05,274324749.917589,1433.05,17846928.0
2019-02-13,1433.05,1433.05,1418.9,1423.48,303717015.6525916,1423.48,18040278.0
2019-02-14,1423.48,1429.33,1422.26,1428.6,273273931.9952306,1428.6,18512968.0
2019-02-15,1428.6,1428.6,1414.19,1416.73,330687498.3916052,1416.73,19000486.0
2019-02-18,1419.3,1439.47,1419.3,1432.54,330643076.0596105,1432.54,19201532.0
2019-02-19,1433.65,1442.73,1433.65,1442.4,262205112.3057826,1442.4,19266914.0
2019-02-20,1442.4,1443.48,1433.21,1441.77,322415753.8132742,1441.77,19641716.0
2019-02-21,1441.77,1451.22,1439.74,1442.19,301849745.904261,1442.19,19431140.0
2019-02-22,1442.19,1452.01,1440.39,1451.99,277278069.0929634,1451.99,19428910.0
2019-02-25,1451.99,1459.47,1441.32,1441.5,322385117.7222434,1441.5,19708016.0
2019-02-26,1441.5,1441.5,1427.59,1435.26,336347516.2095558,1435.26,19570874.0
2019-02-27,1435.26,1440.56,1428.81,1430.87,265875316.011279,1430.87,19704202.0
2019-02-28,1430.87,1438.49,1430.87,1437.06,254005362.541374,1437.06,19762832.0
2019-03-01,1437.06,1460.86,1437.06,1460.76,343153323.8320604,1460.76,19967988.0
2019-03-04,1460.76,1460.76,1443.84,1444.69,389010956.6915962,1444.69,20402262.0
2019-03-05,1444.69,1444.69,1434.97,1440.28,306348655.8721421,1440.28,19961174.0
2019-03-06,1440.28,1443.67,1435.06,1437.39,327165879.7276084,1437.39,20429478.0
2019-03-07,1437.39,1442.33,1434.6,1438.92,334513946.161359,1438.92,20142986.0
2019-03-08,1438.92,1438.92,1425.09,1425.74,319278618.0917146,1425.74,19979122.0
2019-03-11,1425.74,1426.1,1419.28,1420.91,291026014.9430598,1420.91,20061016.0
2019-03-12,1420.91,1434.53,1420.91,1433.36,296686032.7610103,1433.36,20184866.0
2019-03-13,1433.36,1437.27,1427.36,1428.12,263634285.952372,1428.12,20258632.0
2019-03-14,1428.12,1438.49,1428.12,1434.07,329812837.9926743,1434.07,20590968.0
